# darshan log version: 3.41
# compression method: ZLIB
# exe: /mnt/IOLustre/io500/io500 Trace_Dataset/ior-easy/ior-easy_api_MPIIO_blockSize_1073741824_transferSize_1M_filePerProc_False_uniqueDir_True_.ini --timestamp 2024.01.10-22.44.02
# uid: 0
# jobid: 1134454
# start_time: 1704944643
# start_time_asci: Wed Jan 10 22:44:03 2024
# end_time: 1704944657
# end_time_asci: Wed Jan 10 22:44:17 2024
# nprocs: 1
# run time: 14.1591
# metadata: lib_ver = 3.4.2
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 359 bytes (compressed)
# record table: 201 bytes (compressed)
# POSIX module: 193 bytes (compressed), ver=4
# MPI-IO module: 0 bytes (compressed), ver=3
# LUSTRE module: 0 bytes (compressed), ver=1
# STDIO module: 0 bytes (compressed), ver=2
# DXT_POSIX module: 18841 bytes (compressed), ver=1
# HEATMAP module: 0 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/mnt/IOLustre	lustre
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/boot/efi	vfat
# mount entry:	/client	ext4
# mount entry:	/home	ext4
# mount entry:	/boot	ext4
# mount entry:	/dev	devtmpfs
# mount entry:	/var	ext4
# mount entry:	/	ext4

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 1622462779593719803, file_name: /mnt/IOLustre/io500/datafiles/2024.01.10-22.44.02/ior-easy/ior_file_easy
# DXT, rank: 0, hostname: lab3
# DXT, write_count: 1024, read_count: 1024, open_count: 0, stat_count: 0
# DXT, mnt_pt: /mnt/IOLustre, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0   read      516       541065216         1048576     13.7625     13.7628
 X_POSIX       0   read      517       542113792         1048576     13.7631     13.7633
 X_POSIX       0   read      518       543162368         1048576     13.7637     13.7639
 X_POSIX       0   read      519       544210944         1048576     13.7643     13.7645
 X_POSIX       0   read      520       545259520         1048576     13.7648     13.7651
 X_POSIX       0   read      521       546308096         1048576     13.7654     13.7656
 X_POSIX       0   read      522       547356672         1048576     13.7660     13.7662
 X_POSIX       0   read      523       548405248         1048576     13.7666     13.7668
 X_POSIX       0   read      524       549453824         1048576     13.7672     13.7674
 X_POSIX       0   read      525       550502400         1048576     13.7677     13.7680
 X_POSIX       0   read      526       551550976         1048576     13.7683     13.7686
 X_POSIX       0   read      527       552599552         1048576     13.7689     13.7691
 X_POSIX       0   read      528       553648128         1048576     13.7695     13.7697
 X_POSIX       0   read      529       554696704         1048576     13.7701     13.7703
 X_POSIX       0   read      530       555745280         1048576     13.7707     13.7709
 X_POSIX       0   read      531       556793856         1048576     13.7712     13.7715
 X_POSIX       0   read      532       557842432         1048576     13.7718     13.7720
 X_POSIX       0   read      533       558891008         1048576     13.7724     13.7726
 X_POSIX       0   read      534       559939584         1048576     13.7730     13.7732
 X_POSIX       0   read      535       560988160         1048576     13.7736     13.7738
 X_POSIX       0   read      536       562036736         1048576     13.7742     13.7744
 X_POSIX       0   read      537       563085312         1048576     13.7747     13.7750
 X_POSIX       0   read      538       564133888         1048576     13.7753     13.7755
 X_POSIX       0   read      539       565182464         1048576     13.7759     13.7761
 X_POSIX       0   read      540       566231040         1048576     13.7765     13.7767
 X_POSIX       0   read      541       567279616         1048576     13.7771     13.7773
 X_POSIX       0   read      542       568328192         1048576     13.7776     13.7779
 X_POSIX       0   read      543       569376768         1048576     13.7782     13.7784
 X_POSIX       0   read      544       570425344         1048576     13.7788     13.7790
 X_POSIX       0   read      545       571473920         1048576     13.7794     13.7796
 X_POSIX       0   read      546       572522496         1048576     13.7800     13.7802
 X_POSIX       0   read      547       573571072         1048576     13.7805     13.7808
 X_POSIX       0   read      548       574619648         1048576     13.7811     13.7813
 X_POSIX       0   read      549       575668224         1048576     13.7817     13.7819
 X_POSIX       0   read      550       576716800         1048576     13.7823     13.7825
 X_POSIX       0   read      551       577765376         1048576     13.7828     13.7831
 X_POSIX       0   read      552       578813952         1048576     13.7834     13.7836
 X_POSIX       0   read      553       579862528         1048576     13.7840     13.7842
 X_POSIX       0   read      554       580911104         1048576     13.7846     13.7848
 X_POSIX       0   read      555       581959680         1048576     13.7852     13.7854
 X_POSIX       0   read      556       583008256         1048576     13.7857     13.7860
 X_POSIX       0   read      557       584056832         1048576     13.7863     13.7865
 X_POSIX       0   read      558       585105408         1048576     13.7869     13.7871
 X_POSIX       0   read      559       586153984         1048576     13.7875     13.7877
 X_POSIX       0   read      560       587202560         1048576     13.7881     13.7883
 X_POSIX       0   read      561       588251136         1048576     13.7886     13.7889
 X_POSIX       0   read      562       589299712         1048576     13.7892     13.7894
 X_POSIX       0   read      563       590348288         1048576     13.7898     13.7909
 X_POSIX       0   read      564       591396864         1048576     13.7913     13.7915
 X_POSIX       0   read      565       592445440         1048576     13.7919     13.7921
 X_POSIX       0   read      566       593494016         1048576     13.7925     13.7927
 X_POSIX       0   read      567       594542592         1048576     13.7930     13.7933
 X_POSIX       0   read      568       595591168         1048576     13.7936     13.7939
 X_POSIX       0   read      569       596639744         1048576     13.7942     13.7944
 X_POSIX       0   read      570       597688320         1048576     13.7948     13.7950
 X_POSIX       0   read      571       598736896         1048576     13.7954     13.7956
 X_POSIX       0   read      572       599785472         1048576     13.7960     13.7962
 X_POSIX       0   read      573       600834048         1048576     13.7965     13.7968
 X_POSIX       0   read      574       601882624         1048576     13.7971     13.7973
 X_POSIX       0   read      575       602931200         1048576     13.7977     13.7979
 X_POSIX       0   read      576       603979776         1048576     13.7983     13.7985
 X_POSIX       0   read      577       605028352         1048576     13.7988     13.7991
 X_POSIX       0   read      578       606076928         1048576     13.7994     13.7996
 X_POSIX       0   read      579       607125504         1048576     13.8000     13.8002
 X_POSIX       0   read      580       608174080         1048576     13.8006     13.8008
 X_POSIX       0   read      581       609222656         1048576     13.8012     13.8014
 X_POSIX       0   read      582       610271232         1048576     13.8017     13.8020
 X_POSIX       0   read      583       611319808         1048576     13.8023     13.8025
 X_POSIX       0   read      584       612368384         1048576     13.8029     13.8031
 X_POSIX       0   read      585       613416960         1048576     13.8035     13.8037
 X_POSIX       0   read      586       614465536         1048576     13.8041     13.8043
 X_POSIX       0   read      587       615514112         1048576     13.8046     13.8049
 X_POSIX       0   read      588       616562688         1048576     13.8052     13.8054
 X_POSIX       0   read      589       617611264         1048576     13.8059     13.8062
 X_POSIX       0   read      590       618659840         1048576     13.8067     13.8070
 X_POSIX       0   read      591       619708416         1048576     13.8073     13.8076
 X_POSIX       0   read      592       620756992         1048576     13.8079     13.8081
 X_POSIX       0   read      593       621805568         1048576     13.8085     13.8087
 X_POSIX       0   read      594       622854144         1048576     13.8091     13.8093
 X_POSIX       0   read      595       623902720         1048576     13.8096     13.8099
 X_POSIX       0   read      596       624951296         1048576     13.8102     13.8104
 X_POSIX       0   read      597       625999872         1048576     13.8108     13.8110
 X_POSIX       0   read      598       627048448         1048576     13.8114     13.8116
 X_POSIX       0   read      599       628097024         1048576     13.8120     13.8122
 X_POSIX       0   read      600       629145600         1048576     13.8126     13.8128
 X_POSIX       0   read      601       630194176         1048576     13.8131     13.8134
 X_POSIX       0   read      602       631242752         1048576     13.8137     13.8139
 X_POSIX       0   read      603       632291328         1048576     13.8143     13.8145
 X_POSIX       0   read      604       633339904         1048576     13.8149     13.8151
 X_POSIX       0   read      605       634388480         1048576     13.8154     13.8157
 X_POSIX       0   read      606       635437056         1048576     13.8160     13.8162
 X_POSIX       0   read      607       636485632         1048576     13.8166     13.8168
 X_POSIX       0   read      608       637534208         1048576     13.8172     13.8174
 X_POSIX       0   read      609       638582784         1048576     13.8178     13.8180
 X_POSIX       0   read      610       639631360         1048576     13.8184     13.8186
 X_POSIX       0   read      611       640679936         1048576     13.8189     13.8192
 X_POSIX       0   read      612       641728512         1048576     13.8195     13.8197
 X_POSIX       0   read      613       642777088         1048576     13.8201     13.8203
 X_POSIX       0   read      614       643825664         1048576     13.8207     13.8209
 X_POSIX       0   read      615       644874240         1048576     13.8213     13.8215
 X_POSIX       0   read      616       645922816         1048576     13.8218     13.8221
 X_POSIX       0   read      617       646971392         1048576     13.8224     13.8226
 X_POSIX       0   read      618       648019968         1048576     13.8230     13.8232
 X_POSIX       0   read      619       649068544         1048576     13.8236     13.8238
 X_POSIX       0   read      620       650117120         1048576     13.8242     13.8244
 X_POSIX       0   read      621       651165696         1048576     13.8247     13.8249
 X_POSIX       0   read      622       652214272         1048576     13.8253     13.8255
 X_POSIX       0   read      623       653262848         1048576     13.8259     13.8261
 X_POSIX       0   read      624       654311424         1048576     13.8265     13.8267
 X_POSIX       0   read      625       655360000         1048576     13.8270     13.8273
 X_POSIX       0   read      626       656408576         1048576     13.8276     13.8278
 X_POSIX       0   read      627       657457152         1048576     13.8282     13.8284
 X_POSIX       0   read      628       658505728         1048576     13.8288     13.8290
 X_POSIX       0   read      629       659554304         1048576     13.8294     13.8296
 X_POSIX       0   read      630       660602880         1048576     13.8299     13.8302
 X_POSIX       0   read      631       661651456         1048576     13.8305     13.8307
 X_POSIX       0   read      632       662700032         1048576     13.8311     13.8313
 X_POSIX       0   read      633       663748608         1048576     13.8317     13.8319
 X_POSIX       0   read      634       664797184         1048576     13.8323     13.8325
 X_POSIX       0   read      635       665845760         1048576     13.8328     13.8331
 X_POSIX       0   read      636       666894336         1048576     13.8334     13.8336
 X_POSIX       0   read      637       667942912         1048576     13.8340     13.8342
 X_POSIX       0   read      638       668991488         1048576     13.8346     13.8348
 X_POSIX       0   read      639       670040064         1048576     13.8352     13.8354
 X_POSIX       0   read      640       671088640         1048576     13.8357     13.8359
 X_POSIX       0   read      641       672137216         1048576     13.8363     13.8365
 X_POSIX       0   read      642       673185792         1048576     13.8369     13.8371
 X_POSIX       0   read      643       674234368         1048576     13.8375     13.8377
 X_POSIX       0   read      644       675282944         1048576     13.8381     13.8383
 X_POSIX       0   read      645       676331520         1048576     13.8386     13.8388
 X_POSIX       0   read      646       677380096         1048576     13.8392     13.8394
 X_POSIX       0   read      647       678428672         1048576     13.8398     13.8400
 X_POSIX       0   read      648       679477248         1048576     13.8404     13.8406
 X_POSIX       0   read      649       680525824         1048576     13.8409     13.8412
 X_POSIX       0   read      650       681574400         1048576     13.8415     13.8417
 X_POSIX       0   read      651       682622976         1048576     13.8421     13.8423
 X_POSIX       0   read      652       683671552         1048576     13.8427     13.8429
 X_POSIX       0   read      653       684720128         1048576     13.8433     13.8435
 X_POSIX       0   read      654       685768704         1048576     13.8438     13.8440
 X_POSIX       0   read      655       686817280         1048576     13.8444     13.8446
 X_POSIX       0   read      656       687865856         1048576     13.8450     13.8452
 X_POSIX       0   read      657       688914432         1048576     13.8456     13.8458
 X_POSIX       0   read      658       689963008         1048576     13.8462     13.8464
 X_POSIX       0   read      659       691011584         1048576     13.8467     13.8470
 X_POSIX       0   read      660       692060160         1048576     13.8473     13.8475
 X_POSIX       0   read      661       693108736         1048576     13.8479     13.8481
 X_POSIX       0   read      662       694157312         1048576     13.8485     13.8487
 X_POSIX       0   read      663       695205888         1048576     13.8490     13.8493
 X_POSIX       0   read      664       696254464         1048576     13.8496     13.8498
 X_POSIX       0   read      665       697303040         1048576     13.8502     13.8504
 X_POSIX       0   read      666       698351616         1048576     13.8508     13.8510
 X_POSIX       0   read      667       699400192         1048576     13.8514     13.8516
 X_POSIX       0   read      668       700448768         1048576     13.8519     13.8522
 X_POSIX       0   read      669       701497344         1048576     13.8525     13.8527
 X_POSIX       0   read      670       702545920         1048576     13.8531     13.8533
 X_POSIX       0   read      671       703594496         1048576     13.8537     13.8539
 X_POSIX       0   read      672       704643072         1048576     13.8542     13.8545
 X_POSIX       0   read      673       705691648         1048576     13.8548     13.8550
 X_POSIX       0   read      674       706740224         1048576     13.8554     13.8556
 X_POSIX       0   read      675       707788800         1048576     13.8560     13.8562
 X_POSIX       0   read      676       708837376         1048576     13.8566     13.8568
 X_POSIX       0   read      677       709885952         1048576     13.8571     13.8574
 X_POSIX       0   read      678       710934528         1048576     13.8577     13.8579
 X_POSIX       0   read      679       711983104         1048576     13.8583     13.8585
 X_POSIX       0   read      680       713031680         1048576     13.8589     13.8591
 X_POSIX       0   read      681       714080256         1048576     13.8594     13.8597
 X_POSIX       0   read      682       715128832         1048576     13.8600     13.8602
 X_POSIX       0   read      683       716177408         1048576     13.8606     13.8608
 X_POSIX       0   read      684       717225984         1048576     13.8612     13.8614
 X_POSIX       0   read      685       718274560         1048576     13.8617     13.8620
 X_POSIX       0   read      686       719323136         1048576     13.8623     13.8625
 X_POSIX       0   read      687       720371712         1048576     13.8629     13.8631
 X_POSIX       0   read      688       721420288         1048576     13.8635     13.8637
 X_POSIX       0   read      689       722468864         1048576     13.8640     13.8643
 X_POSIX       0   read      690       723517440         1048576     13.8646     13.8648
 X_POSIX       0   read      691       724566016         1048576     13.8652     13.8654
 X_POSIX       0   read      692       725614592         1048576     13.8657     13.8660
 X_POSIX       0   read      693       726663168         1048576     13.8663     13.8665
 X_POSIX       0   read      694       727711744         1048576     13.8669     13.8671
 X_POSIX       0   read      695       728760320         1048576     13.8675     13.8677
 X_POSIX       0   read      696       729808896         1048576     13.8680     13.8682
 X_POSIX       0   read      697       730857472         1048576     13.8686     13.8688
 X_POSIX       0   read      698       731906048         1048576     13.8692     13.8694
 X_POSIX       0   read      699       732954624         1048576     13.8697     13.8700
 X_POSIX       0   read      700       734003200         1048576     13.8703     13.8705
 X_POSIX       0   read      701       735051776         1048576     13.8709     13.8711
 X_POSIX       0   read      702       736100352         1048576     13.8715     13.8717
 X_POSIX       0   read      703       737148928         1048576     13.8720     13.8722
 X_POSIX       0   read      704       738197504         1048576     13.8726     13.8728
 X_POSIX       0   read      705       739246080         1048576     13.8732     13.8734
 X_POSIX       0   read      706       740294656         1048576     13.8737     13.8740
 X_POSIX       0   read      707       741343232         1048576     13.8743     13.8745
 X_POSIX       0   read      708       742391808         1048576     13.8749     13.8751
 X_POSIX       0   read      709       743440384         1048576     13.8755     13.8757
 X_POSIX       0   read      710       744488960         1048576     13.8760     13.8762
 X_POSIX       0   read      711       745537536         1048576     13.8766     13.8768
 X_POSIX       0   read      712       746586112         1048576     13.8772     13.8774
 X_POSIX       0   read      713       747634688         1048576     13.8777     13.8780
 X_POSIX       0   read      714       748683264         1048576     13.8783     13.8785
 X_POSIX       0   read      715       749731840         1048576     13.8789     13.8791
 X_POSIX       0   read      716       750780416         1048576     13.8795     13.8797
 X_POSIX       0   read      717       751828992         1048576     13.8800     13.8803
 X_POSIX       0   read      718       752877568         1048576     13.8806     13.8808
 X_POSIX       0   read      719       753926144         1048576     13.8812     13.8814
 X_POSIX       0   read      720       754974720         1048576     13.8817     13.8820
 X_POSIX       0   read      721       756023296         1048576     13.8823     13.8825
 X_POSIX       0   read      722       757071872         1048576     13.8829     13.8831
 X_POSIX       0   read      723       758120448         1048576     13.8835     13.8837
 X_POSIX       0   read      724       759169024         1048576     13.8840     13.8843
 X_POSIX       0   read      725       760217600         1048576     13.8846     13.8848
 X_POSIX       0   read      726       761266176         1048576     13.8852     13.8854
 X_POSIX       0   read      727       762314752         1048576     13.8857     13.8860
 X_POSIX       0   read      728       763363328         1048576     13.8863     13.8865
 X_POSIX       0   read      729       764411904         1048576     13.8869     13.8871
 X_POSIX       0   read      730       765460480         1048576     13.8875     13.8877
 X_POSIX       0   read      731       766509056         1048576     13.8880     13.8883
 X_POSIX       0   read      732       767557632         1048576     13.8886     13.8888
 X_POSIX       0   read      733       768606208         1048576     13.8892     13.8894
 X_POSIX       0   read      734       769654784         1048576     13.8897     13.8900
 X_POSIX       0   read      735       770703360         1048576     13.8903     13.8905
 X_POSIX       0   read      736       771751936         1048576     13.8909     13.8911
 X_POSIX       0   read      737       772800512         1048576     13.8915     13.8917
 X_POSIX       0   read      738       773849088         1048576     13.8920     13.8923
 X_POSIX       0   read      739       774897664         1048576     13.8926     13.8928
 X_POSIX       0   read      740       775946240         1048576     13.8932     13.8934
 X_POSIX       0   read      741       776994816         1048576     13.8937     13.8940
 X_POSIX       0   read      742       778043392         1048576     13.8943     13.8945
 X_POSIX       0   read      743       779091968         1048576     13.8949     13.8951
 X_POSIX       0   read      744       780140544         1048576     13.8955     13.8957
 X_POSIX       0   read      745       781189120         1048576     13.8960     13.8963
 X_POSIX       0   read      746       782237696         1048576     13.8966     13.8968
 X_POSIX       0   read      747       783286272         1048576     13.8972     13.8974
 X_POSIX       0   read      748       784334848         1048576     13.8978     13.8980
 X_POSIX       0   read      749       785383424         1048576     13.8983     13.8985
 X_POSIX       0   read      750       786432000         1048576     13.8989     13.8991
 X_POSIX       0   read      751       787480576         1048576     13.8995     13.8997
 X_POSIX       0   read      752       788529152         1048576     13.9000     13.9003
 X_POSIX       0   read      753       789577728         1048576     13.9006     13.9008
 X_POSIX       0   read      754       790626304         1048576     13.9012     13.9014
 X_POSIX       0   read      755       791674880         1048576     13.9018     13.9020
 X_POSIX       0   read      756       792723456         1048576     13.9023     13.9025
 X_POSIX       0   read      757       793772032         1048576     13.9029     13.9031
 X_POSIX       0   read      758       794820608         1048576     13.9035     13.9037
 X_POSIX       0   read      759       795869184         1048576     13.9040     13.9043
 X_POSIX       0   read      760       796917760         1048576     13.9046     13.9048
 X_POSIX       0   read      761       797966336         1048576     13.9052     13.9054
 X_POSIX       0   read      762       799014912         1048576     13.9058     13.9060
 X_POSIX       0   read      763       800063488         1048576     13.9063     13.9066
 X_POSIX       0   read      764       801112064         1048576     13.9069     13.9071
 X_POSIX       0   read      765       802160640         1048576     13.9075     13.9077
 X_POSIX       0   read      766       803209216         1048576     13.9080     13.9083
 X_POSIX       0   read      767       804257792         1048576     13.9086     13.9088
 X_POSIX       0   read      768       805306368         1048576     13.9092     13.9094
 X_POSIX       0   read      769       806354944         1048576     13.9098     13.9100
 X_POSIX       0   read      770       807403520         1048576     13.9103     13.9105
 X_POSIX       0   read      771       808452096         1048576     13.9109     13.9111
 X_POSIX       0   read      772       809500672         1048576     13.9115     13.9117
 X_POSIX       0   read      773       810549248         1048576     13.9120     13.9123
 X_POSIX       0   read      774       811597824         1048576     13.9126     13.9128
 X_POSIX       0   read      775       812646400         1048576     13.9132     13.9134
 X_POSIX       0   read      776       813694976         1048576     13.9138     13.9191
 X_POSIX       0   read      777       814743552         1048576     13.9195     13.9197
 X_POSIX       0   read      778       815792128         1048576     13.9201     13.9203
 X_POSIX       0   read      779       816840704         1048576     13.9207     13.9209
 X_POSIX       0   read      780       817889280         1048576     13.9212     13.9214
 X_POSIX       0   read      781       818937856         1048576     13.9218     13.9220
 X_POSIX       0   read      782       819986432         1048576     13.9224     13.9226
 X_POSIX       0   read      783       821035008         1048576     13.9229     13.9232
 X_POSIX       0   read      784       822083584         1048576     13.9235     13.9237
 X_POSIX       0   read      785       823132160         1048576     13.9241     13.9243
 X_POSIX       0   read      786       824180736         1048576     13.9247     13.9249
 X_POSIX       0   read      787       825229312         1048576     13.9252     13.9254
 X_POSIX       0   read      788       826277888         1048576     13.9258     13.9260
 X_POSIX       0   read      789       827326464         1048576     13.9264     13.9266
 X_POSIX       0   read      790       828375040         1048576     13.9270     13.9272
 X_POSIX       0   read      791       829423616         1048576     13.9275     13.9277
 X_POSIX       0   read      792       830472192         1048576     13.9281     13.9283
 X_POSIX       0   read      793       831520768         1048576     13.9287     13.9289
 X_POSIX       0   read      794       832569344         1048576     13.9292     13.9295
 X_POSIX       0   read      795       833617920         1048576     13.9298     13.9300
 X_POSIX       0   read      796       834666496         1048576     13.9304     13.9306
 X_POSIX       0   read      797       835715072         1048576     13.9310     13.9312
 X_POSIX       0   read      798       836763648         1048576     13.9315     13.9317
 X_POSIX       0   read      799       837812224         1048576     13.9321     13.9323
 X_POSIX       0   read      800       838860800         1048576     13.9327     13.9329
 X_POSIX       0   read      801       839909376         1048576     13.9332     13.9335
 X_POSIX       0   read      802       840957952         1048576     13.9338     13.9340
 X_POSIX       0   read      803       842006528         1048576     13.9344     13.9346
 X_POSIX       0   read      804       843055104         1048576     13.9350     13.9352
 X_POSIX       0   read      805       844103680         1048576     13.9355     13.9358
 X_POSIX       0   read      806       845152256         1048576     13.9361     13.9363
 X_POSIX       0   read      807       846200832         1048576     13.9367     13.9369
 X_POSIX       0   read      808       847249408         1048576     13.9373     13.9375
 X_POSIX       0   read      809       848297984         1048576     13.9378     13.9380
 X_POSIX       0   read      810       849346560         1048576     13.9384     13.9386
 X_POSIX       0   read      811       850395136         1048576     13.9390     13.9392
 X_POSIX       0   read      812       851443712         1048576     13.9395     13.9398
 X_POSIX       0   read      813       852492288         1048576     13.9401     13.9403
 X_POSIX       0   read      814       853540864         1048576     13.9407     13.9409
 X_POSIX       0   read      815       854589440         1048576     13.9413     13.9415
 X_POSIX       0   read      816       855638016         1048576     13.9418     13.9420
 X_POSIX       0   read      817       856686592         1048576     13.9424     13.9426
 X_POSIX       0   read      818       857735168         1048576     13.9430     13.9432
 X_POSIX       0   read      819       858783744         1048576     13.9435     13.9438
 X_POSIX       0   read      820       859832320         1048576     13.9441     13.9443
 X_POSIX       0   read      821       860880896         1048576     13.9447     13.9449
 X_POSIX       0   read      822       861929472         1048576     13.9453     13.9455
 X_POSIX       0   read      823       862978048         1048576     13.9458     13.9460
 X_POSIX       0   read      824       864026624         1048576     13.9464     13.9466
 X_POSIX       0   read      825       865075200         1048576     13.9470     13.9472
 X_POSIX       0   read      826       866123776         1048576     13.9475     13.9478
 X_POSIX       0   read      827       867172352         1048576     13.9481     13.9483
 X_POSIX       0   read      828       868220928         1048576     13.9487     13.9489
 X_POSIX       0   read      829       869269504         1048576     13.9493     13.9495
 X_POSIX       0   read      830       870318080         1048576     13.9498     13.9500
 X_POSIX       0   read      831       871366656         1048576     13.9504     13.9506
 X_POSIX       0   read      832       872415232         1048576     13.9510     13.9512
 X_POSIX       0   read      833       873463808         1048576     13.9515     13.9518
 X_POSIX       0   read      834       874512384         1048576     13.9521     13.9523
 X_POSIX       0   read      835       875560960         1048576     13.9527     13.9529
 X_POSIX       0   read      836       876609536         1048576     13.9533     13.9535
 X_POSIX       0   read      837       877658112         1048576     13.9538     13.9540
 X_POSIX       0   read      838       878706688         1048576     13.9544     13.9546
 X_POSIX       0   read      839       879755264         1048576     13.9550     13.9552
 X_POSIX       0   read      840       880803840         1048576     13.9555     13.9558
 X_POSIX       0   read      841       881852416         1048576     13.9561     13.9563
 X_POSIX       0   read      842       882900992         1048576     13.9567     13.9569
 X_POSIX       0   read      843       883949568         1048576     13.9573     13.9575
 X_POSIX       0   read      844       884998144         1048576     13.9578     13.9580
 X_POSIX       0   read      845       886046720         1048576     13.9584     13.9586
 X_POSIX       0   read      846       887095296         1048576     13.9590     13.9592
 X_POSIX       0   read      847       888143872         1048576     13.9595     13.9598
 X_POSIX       0   read      848       889192448         1048576     13.9601     13.9603
 X_POSIX       0   read      849       890241024         1048576     13.9607     13.9609
 X_POSIX       0   read      850       891289600         1048576     13.9613     13.9615
 X_POSIX       0   read      851       892338176         1048576     13.9618     13.9621
 X_POSIX       0   read      852       893386752         1048576     13.9624     13.9626
 X_POSIX       0   read      853       894435328         1048576     13.9630     13.9632
 X_POSIX       0   read      854       895483904         1048576     13.9636     13.9638
 X_POSIX       0   read      855       896532480         1048576     13.9641     13.9643
 X_POSIX       0   read      856       897581056         1048576     13.9647     13.9649
 X_POSIX       0   read      857       898629632         1048576     13.9653     13.9655
 X_POSIX       0   read      858       899678208         1048576     13.9658     13.9660
 X_POSIX       0   read      859       900726784         1048576     13.9664     13.9666
 X_POSIX       0   read      860       901775360         1048576     13.9670     13.9672
 X_POSIX       0   read      861       902823936         1048576     13.9675     13.9678
 X_POSIX       0   read      862       903872512         1048576     13.9681     13.9683
 X_POSIX       0   read      863       904921088         1048576     13.9687     13.9689
 X_POSIX       0   read      864       905969664         1048576     13.9693     13.9695
 X_POSIX       0   read      865       907018240         1048576     13.9698     13.9701
 X_POSIX       0   read      866       908066816         1048576     13.9704     13.9706
 X_POSIX       0   read      867       909115392         1048576     13.9710     13.9712
 X_POSIX       0   read      868       910163968         1048576     13.9715     13.9718
 X_POSIX       0   read      869       911212544         1048576     13.9721     13.9723
 X_POSIX       0   read      870       912261120         1048576     13.9727     13.9729
 X_POSIX       0   read      871       913309696         1048576     13.9733     13.9735
 X_POSIX       0   read      872       914358272         1048576     13.9738     13.9740
 X_POSIX       0   read      873       915406848         1048576     13.9744     13.9746
 X_POSIX       0   read      874       916455424         1048576     13.9750     13.9752
 X_POSIX       0   read      875       917504000         1048576     13.9755     13.9758
 X_POSIX       0   read      876       918552576         1048576     13.9761     13.9763
 X_POSIX       0   read      877       919601152         1048576     13.9767     13.9769
 X_POSIX       0   read      878       920649728         1048576     13.9773     13.9775
 X_POSIX       0   read      879       921698304         1048576     13.9778     13.9781
 X_POSIX       0   read      880       922746880         1048576     13.9784     13.9786
 X_POSIX       0   read      881       923795456         1048576     13.9790     13.9792
 X_POSIX       0   read      882       924844032         1048576     13.9796     13.9798
 X_POSIX       0   read      883       925892608         1048576     13.9801     13.9803
 X_POSIX       0   read      884       926941184         1048576     13.9807     13.9809
 X_POSIX       0   read      885       927989760         1048576     13.9813     13.9815
 X_POSIX       0   read      886       929038336         1048576     13.9818     13.9820
 X_POSIX       0   read      887       930086912         1048576     13.9824     13.9826
 X_POSIX       0   read      888       931135488         1048576     13.9830     13.9832
 X_POSIX       0   read      889       932184064         1048576     13.9835     13.9838
 X_POSIX       0   read      890       933232640         1048576     13.9841     13.9843
 X_POSIX       0   read      891       934281216         1048576     13.9847     13.9849
 X_POSIX       0   read      892       935329792         1048576     13.9853     13.9855
 X_POSIX       0   read      893       936378368         1048576     13.9858     13.9861
 X_POSIX       0   read      894       937426944         1048576     13.9864     13.9866
 X_POSIX       0   read      895       938475520         1048576     13.9870     13.9872
 X_POSIX       0   read      896       939524096         1048576     13.9876     13.9878
 X_POSIX       0   read      897       940572672         1048576     13.9881     13.9883
 X_POSIX       0   read      898       941621248         1048576     13.9887     13.9889
 X_POSIX       0   read      899       942669824         1048576     13.9893     13.9895
 X_POSIX       0   read      900       943718400         1048576     13.9898     13.9900
 X_POSIX       0   read      901       944766976         1048576     13.9904     13.9906
 X_POSIX       0   read      902       945815552         1048576     13.9910     13.9912
 X_POSIX       0   read      903       946864128         1048576     13.9915     13.9918
 X_POSIX       0   read      904       947912704         1048576     13.9921     13.9923
 X_POSIX       0   read      905       948961280         1048576     13.9927     13.9929
 X_POSIX       0   read      906       950009856         1048576     13.9933     13.9935
 X_POSIX       0   read      907       951058432         1048576     13.9938     13.9941
 X_POSIX       0   read      908       952107008         1048576     13.9944     13.9946
 X_POSIX       0   read      909       953155584         1048576     13.9950     13.9952
 X_POSIX       0   read      910       954204160         1048576     13.9956     13.9958
 X_POSIX       0   read      911       955252736         1048576     13.9961     13.9963
 X_POSIX       0   read      912       956301312         1048576     13.9967     13.9969
 X_POSIX       0   read      913       957349888         1048576     13.9973     13.9975
 X_POSIX       0   read      914       958398464         1048576     13.9978     13.9981
 X_POSIX       0   read      915       959447040         1048576     13.9984     13.9986
 X_POSIX       0   read      916       960495616         1048576     13.9990     13.9992
 X_POSIX       0   read      917       961544192         1048576     13.9996     13.9998
 X_POSIX       0   read      918       962592768         1048576     14.0001     14.0004
 X_POSIX       0   read      919       963641344         1048576     14.0007     14.0009
 X_POSIX       0   read      920       964689920         1048576     14.0013     14.0015
 X_POSIX       0   read      921       965738496         1048576     14.0019     14.0021
